"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1.73061896009852,1.77860749316133,1.79262174930985,1.69233643097241,1.88465555987901,1.72559108831689,1.69636655236103,1.70788085743064,1.72890707082179,1.66116346077749,1.63730528899479,1.74013237430425,1.77843025156493,1.69191701228075,1.81046154223602,1.79528812721906,1.71771483388351,1.81082443987786,1.82522573961198,1.79851838862153
"2",1.63628972174612,1.73520880223753,1.6950588715998,1.66039834800083,1.76118362014058,1.77414928178012,1.7541454792072,1.78986146813572,1.8190402283007,1.82460308820321,1.84384146837824,1.67529731368244,1.65763427219515,1.68703328626324,1.80408931782975,1.69340939527329,1.72736263717779,1.74878084299107,1.76311461225514,1.75067223422506
"3",1.83402247938595,1.77261928019374,1.76128240559163,1.68545933741187,1.62996513331297,1.84794928438697,1.83632064480715,1.69595909243989,1.73836103421947,1.79765178962105,1.77795669861076,1.74142456455947,1.73379884681625,1.68488897249608,1.67654264544,1.7329966771002,1.72312119130065,1.73462457019816,1.74922374659315,1.84975400512447
"4",1.62881782354269,1.6629453838722,1.66845355745348,1.6734737540768,1.76395546528691,1.7603527072724,1.79463112356817,1.7572708384749,1.69610129647718,1.74564032712907,1.75527947812916,1.73326639409796,1.79150099891926,1.7370426548192,1.83969250108133,1.73823127450072,1.74634005751618,1.74548964448838,1.7078575123955,1.74288162714603
"5",1.76852923274249,1.69413826303972,1.63875646976433,1.70990033557311,1.73765256461607,1.70056797351854,1.68969535055903,1.77884549203681,1.66946567336129,1.75705826061472,1.61077429134732,1.76905752232418,1.78729891040299,1.78993681432608,1.70986190197003,1.74872782454174,1.6823647449276,1.6729607773973,1.78785452348458,1.71844770804201
"6",1.6514354625022,1.67062163460452,1.64794052610907,1.83232452228034,1.80926661795346,1.83635938180527,1.69057112708975,1.74060536006725,1.77021120594288,1.80825426975637,1.69389251788631,1.77701174986151,1.76896476986837,1.79831620915278,1.82860709990874,1.7354499901894,1.74276136263879,1.74783402842122,1.77255887719554,1.70843373506132
"7",1.77150019800125,1.69127682459836,1.68694142979732,1.72378669993363,1.86748367163139,1.75582800459219,1.74635552006316,1.6452860127907,1.72073262903194,1.75197454105169,1.74246784645203,1.76791192116432,1.74431812951698,1.82301362085346,1.78493110061164,1.82737330188884,1.8059791411835,1.72730355387001,1.82175474168994,1.75772908025965
"8",1.68305355874809,1.68518873381921,1.71163640823641,1.70114939883197,1.85437156426842,1.67059247036152,1.83230316141355,1.84116646282769,1.77380835034557,1.68603281752405,1.77960335724416,1.71564164228897,1.74880587099494,1.71253151446085,1.64146555321342,1.68123974456244,1.72907413398983,1.75276275415597,1.65068804647308,1.76322861008567
"9",1.68498040807882,1.75073715791319,1.77026439159331,1.72117807581878,1.7814645987664,1.73328113972315,1.7832804324596,1.81996356429431,1.70162589400834,1.79632645501237,1.78690427623366,1.8103127896384,1.85198111735773,1.6819015524495,1.69293995083162,1.76658415371314,1.87707748506289,1.69122103377229,1.73797736555413,1.71549659290011
"10",1.74300044870525,1.68628648905916,1.78563581822555,1.70961562646621,1.64110939904356,1.67860166444825,1.78477247529836,1.73948347147166,1.67883973940762,1.71097258364101,1.79257573741818,1.75066374951014,1.68947620226767,1.71899806671749,1.79077290021599,1.7583409918412,1.74485629050248,1.68439951608244,1.58043201332055,1.6843520376352
