"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1.80280177634341,1.78115880010562,1.80539142341439,1.73286437832248,1.74230901191246,1.79475201663228,1.69437699499712,1.72348961619327,1.71370055349585,1.73048165159208,1.80715329989294,1.73426413814435,1.78670555975571,1.72799273549415,1.76997990375834,1.77906624811601,1.70449089223211,1.73806257171636,1.76946415311014,1.73130202424367
"2",1.74054745874141,1.70964705452309,1.75372290696255,1.77204519094855,1.70305925979752,1.80582434017812,1.77797885050482,1.76154166065911,1.75540811800687,1.74804791854927,1.76424230239939,1.76593208805935,1.82740982527843,1.68823028154978,1.77056372017651,1.74090821746587,1.73202515939679,1.73884114485847,1.76427223336603,1.72950513656029
"3",1.70856221919211,1.7315187512267,1.75803460871705,1.78910478051848,1.77520077095509,1.7785373399712,1.74548949563661,1.723264461421,1.76341984222221,1.66120078896327,1.75579092551331,1.72023260001357,1.79573187479306,1.82739982338499,1.79858280137662,1.76268524469764,1.73998454447793,1.69501732953995,1.73765228468271,1.74404810878116
"4",1.75747784534255,1.75295430434335,1.77575824955188,1.817428993427,1.76959089606547,1.78648667237315,1.7390872012074,1.7640927710181,1.72508665782651,1.77841980636051,1.70865661886414,1.74960664662821,1.74973774648749,1.79304370346559,1.7039211916509,1.75293048204772,1.71713733659845,1.73238016866276,1.7695776917287,1.7575940312373
"5",1.78156063713632,1.7565530053914,1.78011488330909,1.75055825099286,1.7507991719605,1.76732395984295,1.71579696639577,1.76654480751064,1.74804291785012,1.72395314470393,1.76331587403031,1.71573224856181,1.73666141538584,1.79079614389774,1.74771016541491,1.71051306254965,1.71022145959488,1.74736456889688,1.76321176659123,1.75287975034895
"6",1.712031716636,1.75682645439272,1.7549906697562,1.79012761570208,1.78018719509607,1.76921430644662,1.7970204980535,1.74943666039113,1.74054019115906,1.74841673540702,1.7645256195576,1.76032190838121,1.7531600392569,1.7340326113837,1.71956682805541,1.76416554774375,1.731751638447,1.74850166253191,1.70722462583831,1.79938892740742
"7",1.71189246617724,1.81235686911496,1.69863126930059,1.78407251570647,1.73719986417238,1.73235138228177,1.78137046662326,1.72012234230528,1.79725625358151,1.74584208351823,1.7747373147947,1.77513666798795,1.73022737654657,1.74697219782417,1.73780633596925,1.76787149654695,1.75094338398949,1.74920975467772,1.69753554905091,1.75708743027564
"8",1.73393596230146,1.7296662758091,1.7480854824679,1.81374060715252,1.70267554781778,1.69219201043016,1.72524322340058,1.77635710096282,1.80359712088554,1.75824528015449,1.72198233008685,1.7028786471836,1.77032663420035,1.77855414545778,1.75033940307922,1.70800440663569,1.75729232879822,1.72835006676524,1.66467319766794,1.74127577687894
"9",1.74837340322977,1.80611685983194,1.76378323875474,1.78525432020418,1.74689412131983,1.76875652311783,1.77477517634929,1.68560249727066,1.75097459174156,1.73529483279309,1.75295081189109,1.7555660984247,1.77546151968693,1.7396010337263,1.68877756285392,1.76352916038019,1.70570585555459,1.7397668503916,1.78833531046007,1.76700733984351
"10",1.74431422357597,1.74904122658877,1.76236133111559,1.81518334745296,1.79688663580142,1.72868986664289,1.72659314731153,1.7691685289033,1.77361907389936,1.70109948162865,1.79015816472323,1.73727881682989,1.72947557749445,1.75054090010177,1.76938010269772,1.81596860928453,1.78448261693853,1.70563750158491,1.7418874424585,1.74043786386182
