"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.682230567383796,0.683172546476119,0.728320474440084,0.70337626393568,0.712054380265115,0.696769399748519,0.715948887486731,0.741793314527617,0.729523025566578,0.677592721364458,0.699015240767835,0.640832253690808,0.726071334801473,0.696133088578916,0.678159140845408,0.75458810575069,0.693016780477832,0.626787513264207,0.732833262563131,0.703672079348827
"2",0.751430758738315,0.688578782387831,0.685129901771523,0.696556106290041,0.710334197069972,0.711836110150505,0.714378868355738,0.686546717315772,0.699001796965656,0.741122843297826,0.716124185749189,0.721329916449017,0.694230952303231,0.707402337569611,0.73740290355314,0.692692614640051,0.717382594465052,0.699584116133985,0.701262522807694,0.720963543684806
"3",0.585120302811996,0.715586358873036,0.582378975211275,0.597579614717743,0.549750707718852,0.642574731468548,0.588418855273203,0.604967151113283,0.621203326864267,0.652562093523856,0.528502389718914,0.679909524587344,0.605616466523909,0.616973011470062,0.677476354538727,0.570939706481575,0.582452737939439,0.627566218955106,0.604659972967331,0.618623817493022
"4",0.595006643433594,0.649317055275893,0.531221677471678,0.600486326141261,0.581857676064772,0.594368837933504,0.597834777434606,0.609694366594077,0.601194614100686,0.568538760117885,0.496940307152343,0.625260689298145,0.610774437255118,0.584020643018896,0.538588929045774,0.578247590932264,0.526289716732864,0.549719208913111,0.579798049157251,0.570567655162754
"5",0.526271024439279,0.520144678247388,0.553135684233212,0.554625182714936,0.538845118854722,0.573387158256829,0.5816647728704,0.528506443278947,0.495477102095109,0.500678937418707,0.476101122606694,0.613253822523619,0.526282260472917,0.629568073692418,0.522991789379807,0.531058671032694,0.624100287870153,0.476141877562238,0.502031271270729,0.542426566587619
"6",0.504423327143687,0.472536873275425,0.505403732021863,0.471410199853074,0.504069374884915,0.558955535793337,0.515877566534014,0.525664281405819,0.377379092379637,0.508196356816184,0.533885788834981,0.557426140224112,0.465466157955899,0.492183567407954,0.423571722063978,0.481889565261594,0.478682364175253,0.558772791904577,0.544020564218612,0.574908384158966
"7",0.507042446015988,0.48923937171729,0.529932450364715,0.490351382363695,0.503794844766193,0.545423709692832,0.544835242202569,0.459967651469909,0.396844052817913,0.53354641745138,0.500674541710667,0.492698753548436,0.502538002003156,0.487897473839388,0.47008821149245,0.416127166858022,0.583658779340905,0.485694430650049,0.503539262598631,0.629962861102772
"8",0.535612583027479,0.431336951270254,0.514413575647186,0.471601716435175,0.512886792806249,0.514779947193555,0.450280839188064,0.505824679950254,0.327340819265408,0.480879196875961,0.48164459944116,0.519560297272241,0.507801530562273,0.52525480478758,0.478860698549416,0.412595456408927,0.518673323184193,0.434407926077856,0.48467552315314,0.549653465771063
"9",0.563100830054601,0.436232552467975,0.491469775344895,0.533099818920742,0.477124726039968,0.480032745644678,0.481456278209739,0.51311554639592,0.347200168612315,0.494388448113763,0.432703048894874,0.395785642497171,0.439426938480152,0.549533126846998,0.456645395868656,0.421069146276456,0.421398360633914,0.448871197623998,0.389321793880345,0.50289282393908
"10",0.433558291835834,0.413951445426878,0.430290803421783,0.455234377981036,0.460722591076716,0.474144732464187,0.440347632580756,0.419888330940884,0.340120170645176,0.444353517118015,0.373380352946992,0.419308555177158,0.432627159127974,0.443997412524938,0.436191003110349,0.406095707304307,0.432455197409652,0.43953263274066,0.358448319347192,0.420603439793891
